first_name,last_name,date,team_abbreviation,opponent_abbreviation,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Andre,Iguodala,2015-03-21,GSW,UTA,00:30:52,4,7,1,2,4,6,0,3,3,0,1,0,2,2,13,18.25
Ian,Mahinmi,2015-03-21,IND,BRK,00:19:34,3,5,0,0,0,0,4,3,7,1,1,0,0,3,6,18.25
Joakim,Noah,2015-03-21,CHI,DET,00:29:27,3,8,0,0,0,2,4,9,13,7,1,0,4,1,6,32.75
Dorell,Wright,2015-03-21,POR,MEM,00:24:45,4,11,2,4,0,0,1,5,6,2,2,1,2,1,10,26.5
C.J.,Miles,2015-03-21,IND,BRK,00:33:22,5,11,4,8,0,0,0,6,6,0,0,0,2,1,14,22.5
Tayshaun,Prince,2015-03-21,DET,CHI,00:23:13,2,6,0,0,0,0,0,10,10,2,2,1,0,0,4,25.5
Harrison,Barnes,2015-03-21,GSW,UTA,00:28:29,5,10,2,4,0,0,0,4,4,1,0,0,1,1,12,19.0
Mason,Plumlee,2015-03-21,BRK,IND,00:15:31,4,4,0,0,2,4,1,4,5,0,0,0,2,1,10,15.25
Patrick,Beverley,2015-03-21,HOU,PHO,00:28:50,4,8,2,4,0,0,0,3,3,4,2,0,2,6,10,23.75
Jodie,Meeks,2015-03-21,DET,CHI,00:21:10,5,11,2,2,0,0,0,1,1,0,0,1,0,0,12,16.25
C.J.,McCollum,2015-03-21,POR,MEM,00:25:39,5,11,2,5,1,1,0,6,6,1,1,0,3,3,13,23.5
Damjan,Rudez,2015-03-21,IND,BRK,00:11:27,3,4,2,2,0,0,0,0,0,0,1,0,0,2,8,11.0
Justin,Holiday,2015-03-21,GSW,UTA,00:18:05,3,3,1,1,0,0,1,1,2,1,0,0,1,2,7,11.0
Rudy,Gobert,2015-03-21,UTA,GSW,00:33:56,0,5,0,0,5,6,3,6,9,3,1,0,1,4,5,22.25
Arron,Afflalo,2015-03-21,POR,MEM,00:36:25,3,6,0,1,2,3,0,3,3,1,0,0,0,3,8,13.25
Thaddeus,Young,2015-03-21,BRK,IND,00:27:28,3,6,0,1,0,0,0,7,7,3,0,0,1,3,6,18.75
Nikola,Mirotic,2015-03-21,CHI,DET,00:23:53,1,8,1,5,5,5,0,5,5,4,0,0,2,1,8,19.75
Trevor,Booker,2015-03-21,UTA,GSW,00:21:32,3,5,0,0,0,0,0,8,8,1,0,0,1,3,6,17.0
James,Harden,2015-03-21,HOU,PHO,00:32:33,5,19,1,8,5,5,1,1,2,5,0,2,5,3,16,28.0
Shaun,Livingston,2015-03-21,GSW,UTA,00:24:00,2,8,0,0,0,0,1,2,3,5,1,0,1,0,4,16.75
Joel,Freeland,2015-03-21,POR,MEM,00:19:30,1,3,0,0,0,0,1,6,7,1,1,0,0,2,2,14.25
Joey,Dorsey,2015-03-21,HOU,PHO,00:14:03,1,1,0,0,0,0,1,2,3,1,0,1,0,2,2,9.25
Archie,Goodwin,2015-03-21,PHO,HOU,00:21:54,5,10,0,1,1,4,0,3,3,1,1,0,4,1,11,16.25
Jason,Terry,2015-03-21,HOU,PHO,00:21:27,2,5,1,4,0,0,0,1,1,2,0,1,1,2,5,11.25
Cory,Jefferson,2015-03-21,BRK,IND,00:13:21,1,1,0,0,1,2,1,2,3,0,0,0,0,2,3,6.75
Alex,Len,2015-03-21,PHO,HOU,00:17:54,2,10,0,0,1,3,4,2,6,1,1,0,0,1,5,16.0
Anthony,Tolliver,2015-03-21,DET,CHI,00:21:34,2,7,0,4,0,0,1,5,6,1,1,0,0,4,4,15.0
Pablo,Prigioni,2015-03-21,HOU,PHO,00:11:37,1,2,1,2,0,0,0,0,0,2,0,0,1,1,3,6.0
Steve,Blake,2015-03-21,POR,MEM,00:8:41,1,3,0,2,0,0,0,2,2,2,0,0,0,1,2,7.5
Marreese,Speights,2015-03-21,GSW,UTA,00:12:59,2,7,0,0,0,0,2,4,6,2,0,0,1,3,4,14.0
Beno,Udrih,2015-03-21,MEM,POR,00:13:42,1,4,0,0,2,4,1,0,1,2,1,0,1,3,4,9.75
Jack,Cooley,2015-03-21,UTA,GSW,00:2:50,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2,2.0
Mike,Dunleavy,2015-03-21,CHI,DET,00:33:37,3,10,0,5,3,4,0,5,5,0,1,0,3,2,9,15.75
Joe,Ingles,2015-03-21,UTA,GSW,00:13:33,1,1,1,1,0,0,1,1,2,0,1,0,2,3,3,7.0
Kosta,Koufos,2015-03-21,MEM,POR,00:18:32,2,5,0,0,0,0,1,4,5,0,1,0,2,2,4,11.25
Markel,Brown,2015-03-21,BRK,IND,00:15:04,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,2.0
E'Twaun,Moore,2015-03-21,CHI,DET,00:1:50,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0
Nick,Calathes,2015-03-21,MEM,POR,00:15:39,1,3,1,1,0,0,0,1,1,0,1,0,1,1,3,6.25
Kirk,Hinrich,2015-03-21,CHI,DET,00:25:07,2,6,1,2,0,1,1,2,3,0,0,0,1,1,5,8.75
Nick,Johnson,2015-03-21,HOU,PHO,00:1:02,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2.0
Doug,McDermott,2015-03-21,CHI,DET,00:1:45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5
Alonzo,Gee,2015-03-21,POR,MEM,00:6:10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.25
Nazr,Mohammed,2015-03-21,CHI,DET,00:1:45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.25
Tony,Snell,2015-03-21,CHI,DET,00:36:04,1,8,0,3,0,0,0,2,2,4,0,0,0,0,2,10.5
Bryce,Cotton,2015-03-21,UTA,GSW,00:1:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Festus,Ezeli,2015-03-21,GSW,UTA,00:3:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Elijah,Millsap,2015-03-21,UTA,GSW,00:20:05,1,3,1,1,1,2,0,1,1,0,0,0,2,1,4,4.75
Reggie,Bullock,2015-03-21,PHO,HOU,00:1:02,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.25
Rodney,Stuckey,2015-03-21,IND,BRK,00:13:08,0,3,0,1,2,2,0,0,0,1,0,0,1,0,2,3.0
T.J.,Warren,2015-03-21,PHO,HOU,00:17:38,2,5,0,0,0,0,0,2,2,0,0,0,2,1,4,5.5
A.J.,Price,2015-03-21,PHO,HOU,00:13:20,1,5,0,3,0,0,0,1,1,1,0,0,0,2,2,4.75
K.J.,McDaniels,2015-03-21,HOU,PHO,00:1:02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5
Jon,Leuer,2015-03-21,MEM,POR,00:5:39,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1.25
Vince,Carter,2015-03-21,MEM,POR,00:13:42,1,7,0,3,0,0,1,1,2,1,0,0,0,1,2,6.0
Cartier,Martin,2015-03-21,DET,CHI,00:5:14,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0.0
Nicolas,Batum,2015-03-21,POR,MEM,00:15:19,0,4,0,2,0,0,0,2,2,0,1,0,1,1,0,4.0
Dante,Exum,2015-03-21,UTA,GSW,00:17:46,0,1,0,1,0,0,0,0,0,1,1,0,3,3,0,2.0
C.J.,Watson,2015-03-21,IND,BRK,00:19:37,0,6,0,6,0,0,0,1,1,3,1,0,2,1,0,6.75
Meyers,Leonard,2015-03-21,POR,MEM,00:14:10,0,1,0,1,0,0,0,2,2,0,0,0,3,2,0,1.0
